CFIHOS unique code,coding source code,CFIHOS code equivalent value,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-60001778,POSC CAESAR,RDS214694,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2686,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001779,POSC CAESAR,RDS214739,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2687,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001780,POSC CAESAR,RDS2223604,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2688,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001781,POSC CAESAR,RDS2223605,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2689,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001782,POSC CAESAR,RDS2223606,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2690,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001783,POSC CAESAR,RDS2223600,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2691,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001784,POSC CAESAR,RDS2223601,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2692,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001785,POSC CAESAR,RDS2223602,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2693,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001786,POSC CAESAR,RDS2223603,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2694,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001787,POSC CAESAR,RDS6464356,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2695,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001788,POSC CAESAR,RDS6464420,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2696,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001789,POSC CAESAR,RDS2223607,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2697,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001790,POSC CAESAR,RDS2223608,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2698,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001791,POSC CAESAR,RDS2223609,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2699,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001792,POSC CAESAR,RDS2223610,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2700,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001793,POSC CAESAR,RDS2223611,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2701,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001794,POSC CAESAR,RDS2223612,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2702,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001795,POSC CAESAR,RDS2223613,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2703,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001796,POSC CAESAR,RDS2228901,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2704,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001797,POSC CAESAR,RDS2228902,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2705,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001798,POSC CAESAR,RDS2228903,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2706,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001799,POSC CAESAR,RDS2228904,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2707,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001800,POSC CAESAR,RDS2228905,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2708,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001801,POSC CAESAR,RDS2228906,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2709,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001802,POSC CAESAR,RDS2228907,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2710,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001803,POSC CAESAR,RDS2228908,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2711,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001804,POSC CAESAR,RDS2228909,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2712,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001805,POSC CAESAR,RDS2228910,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2713,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001806,POSC CAESAR,RDS2228911,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2714,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001807,POSC CAESAR,RDS2228912,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2715,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001808,POSC CAESAR,RDS2228913,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2716,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001809,POSC CAESAR,RDS2228914,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2717,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001810,POSC CAESAR,RDS2228915,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2718,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001811,POSC CAESAR,RDS2228916,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2719,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001812,POSC CAESAR,RDS2228917,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2720,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001813,POSC CAESAR,RDS2228918,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2721,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001814,POSC CAESAR,RDS2228919,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2722,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001815,POSC CAESAR,RDS445094,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2723,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001816,POSC CAESAR,RDS477899,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2724,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001817,POSC CAESAR,RDS2228377,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2725,source_reference_record,source_reference_record_unreviewed
CFIHOS-60001818,POSC CAESAR,RDS11141905,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2726,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002478,POSC CAESAR,RDS860669,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2727,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002479,POSC CAESAR,RDS291599,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2728,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002480,POSC CAESAR,RDS648854,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2729,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002482,ISO 15926 part4,3712,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2730,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002482,POSC CAESAR,RDS14058010,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2731,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002483,ISO 15926 part4,3752,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2732,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002483,POSC CAESAR,RDS14058100,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2733,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002484,ISO 15926 part4,3769,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2734,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002484,POSC CAESAR,RDS14058280,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2735,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002485,ISO 15926 part4,3780,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2736,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002485,POSC CAESAR,RDS14057965,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2737,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002486,ISO 15926 part4,3810,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2738,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002486,POSC CAESAR,RDS14057740,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2739,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002487,ISO 15926 part4,3814,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2740,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002487,POSC CAESAR,RDS14057785,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2741,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002488,ISO 15926 part4,3818,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2742,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002488,POSC CAESAR,RDS14057830,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2743,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002489,ISO 15926 part4,3820,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2744,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002489,POSC CAESAR,RDS14057875,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2745,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002490,ISO 15926 part4,3834,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2746,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002490,POSC CAESAR,RDS11280506,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2747,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002491,ISO 15926 part4,3866,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2748,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002491,POSC CAESAR,RDS13306207,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2749,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002492,ISO 15926 part4,3892,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2750,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002492,POSC CAESAR,RDS14057650,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2751,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002493,ISO 15926 part4,3756,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2752,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002493,POSC CAESAR,RDS14058235,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2753,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002494,ISO 15926 part4,3832,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2754,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002494,POSC CAESAR,RDS14057920,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2755,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002495,ISO 15926 part4,7293,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2756,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002495,POSC CAESAR,RDS292049,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2757,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002496,ISO 15926 part4,7315,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2758,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002496,POSC CAESAR,RDS433259,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2759,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002497,ISO 15926 part4,7434,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2760,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002497,POSC CAESAR,RDS16766514,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2761,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002498,ISO 15926 part4,8205,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2762,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002498,POSC CAESAR,RDS444689,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2763,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002499,ISO 15926 part4,20719,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2764,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002499,POSC CAESAR,RDS13662784,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2765,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002502,POSC CAESAR,RDS16770204,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2766,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002503,POSC CAESAR,RDS813554,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2767,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002504,POSC CAESAR,RDS403602811,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2768,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002505,POSC CAESAR,RDS816434,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2769,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002506,POSC CAESAR,RDS13329124,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2770,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002507,POSC CAESAR,RDS412173251,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2771,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002508,POSC CAESAR,RDS13329062,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2772,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002515,POSC CAESAR,RDS1008584,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2773,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002516,POSC CAESAR,RDS289349,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2774,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002521,POSC CAESAR,RDS1300656381,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2775,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002522,POSC CAESAR,RDS4316824823,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2776,source_reference_record,source_reference_record_unreviewed
CFIHOS-60002523,POSC CAESAR,RDS2224551,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,2777,source_reference_record,source_reference_record_unreviewed
