CFIHOS unique code,source standard code,source standard description,source standard still to be completed indicator,,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-90000291,IEC 60085:2007,Electrical insulation - Thermal evaluation and designation,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,277,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000292,IEC 60079-0:2017,Explosive atmospheres - Part 0: Equipment - General requirements,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,278,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000293,NFPA 497:2024,"Recommended Practice for the Classification of Flammable Liquids, Gases, or Vapors and of Hazardous (Classified) Locations for Electrical Installations in Chemical Process Areas",no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,279,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000294,NFPA 70:2023,National Electrical Code,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,280,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000295,IEC 62262:2002,Degrees of protection provided by enclosures for electrical equipment against external mechanical impacts (IK code),no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,281,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000296,IEC 60034-18-42:2017,Rotating electrical machines - Part 18-42: Partial discharge resistant electrical insulation systems (Type II) used in rotating electrical machines fed from voltage converters - Qualification tests,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,282,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000297,IEC 62439-3:2021,Industrial communication networks - High availability automation networks - Part 3: Parallel Redundancy Protocol (PRP) and High-availability Seamless Redundancy (HSR),no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,283,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000298,ISO 5753-1:2009,Rolling bearings - Internal clearance - Part 1: Radial internal clearance for radial bearings,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,284,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000299,IEC 60269-2:2013,Low-voltage fuses - Part 2: Supplementary requirements for fuses for use by authorized persons (fuses mainly for industrial application) - Examples of standardized systems of fuses A to K,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,285,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000300,IEC 61000-2-4:2002,Electromagnetic compatibility (EMC) - Part 2-4: Environment - Compatibility levels in industrial plants for low-frequency conducted disturbances,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,286,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000301,API Std 541:2014,Form-wound Squirrel Cage Induction Motors—375 kW (500 Horsepower) and Larger,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,287,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000302,IEC 60721-2-6:2022,Classification of environmental conditions - Part 2-6: Environmental conditions appearing in nature - Earthquake vibration and shock,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,288,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000303,IEC 60034-12:2016,Rotating electrical machines - Part 12: Starting performance of single-speed three-phase cage induction motors,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,289,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000304,ISO 12944-1:2017,Paints and varnishes — Corrosion protection of steel structures by protective paint systems — Part 1: General introduction,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,290,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000305,IEC 60034-14:2018,"Rotating electrical machines - Part 14: Mechanical vibration of certain machines with shaft heights 56 mm and higher - Measurement, evaluation and limits of vibration severity",no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,291,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000306,IEC 61243-5:1997,Live working - Voltage detectors - Part 5: Voltage detecting systems (VDS),no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,292,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000307,IEC 62271-206:2011,High-voltage switchgear and controlgear - Part 206: Voltage presence indicating systems for rated voltages above 1 kV and up to and including 52 kV,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,293,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000308,IOGP S-615:2023,Information Requirements for Centrifugal Pumps (API),no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,294,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000309,ASME B1.20.1 - 2013(R2018),"Pipe Threads, General Purpose, Inch",no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,295,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000310,ISO 7-1:1994,"Pipe threads where pressure-tight joints are made on the threads - Part 1: Dimensions, tolerances and designation",no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,296,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000311,ISO 228-1:2000,"Pipe threads where pressure-tight joints are not made on the threads-Part 1: Dimensions, tolerances and designation",no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,297,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000312,ISO 15156-1:2020,Petroleum and natural gas industries - Materials for use in H2S-containing environments in oil and gas production - Part 1: General principles for selection of cracking-resistant materials,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,298,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000313,ISO 17945:2015,"Petroleum, petrochemical and natural gas industries - Metallic materials resistant to sulfide stress cracking in corrosive petroleum refining environments",no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,299,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000314,BS EN 13445-1:2002+A3:2007,Unfired pressure vessels - General,no,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,300,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000315,EN 13445-1:2021,Unfired pressure vessels - General,yes,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,301,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000316,IEC 62271:2024,High-voltage switchgear and controlgear - All parts,yes,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,302,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000317,IEC 62271-200:2021,High-voltage switchgear and controlgear - Part 200: AC metal-enclosed switchgear and controlgear for rated voltages above 1 kV and up to and including 52 kV,yes,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,303,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000318,IOGP S-733:2022,Procurement Data Sheet for LV Motors (IEEE Std 841) – V2.0.,yes,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,304,source_reference_record,source_reference_record_unreviewed
CFIHOS-90000319,NACE MR0103-2005,Materials Resistant To Sulfide Stress Cracking In Corrosive Petroleum Refining Environments,yes,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE source standard v2.0.csv,305,source_reference_record,source_reference_record_unreviewed
