tag class CFIHOS unique code,tag class name,equipment class CFIHOS unique code,equipment class name,tag or equipment class relationship reason for mapping,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-30000943,interface card,CFIHOS-30000943,interface card,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,421,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000351,interlocking device,CFIHOS-30000351,interlocking device,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,422,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000897,intrinsically safe barrier,CFIHOS-30000727,electrical isolator,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,423,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000680,iron roughneck,CFIHOS-30000680,iron roughneck,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,424,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000352,isolator,CFIHOS-30000352,isolator,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,425,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000708,jacket structure,CFIHOS-30000708,jacket structure,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,426,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000111,jetty,CFIHOS-30000111,jetty,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,427,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000353,junction box,CFIHOS-30000353,junction box,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,428,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000756,kettle reboiler,CFIHOS-30000756,kettle reboiler,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,429,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000435,keyboard,CFIHOS-30000435,keyboard,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,430,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000697,knock out drum,CFIHOS-30000697,knock out drum,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,431,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000582,ladder,CFIHOS-30000582,ladder,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,432,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000978,lagging,CFIHOS-30000978,lagging,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,433,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000354,lamp,CFIHOS-30000354,lamp,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,434,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000112,lathe,CFIHOS-30000112,lathe,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,435,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000979,lead glass window,CFIHOS-30000979,lead glass window,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,436,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000980,leakage collection system,CFIHOS-30000980,leakage collection system,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,437,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000672,level element,CFIHOS-30000400,capacitance probe,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,438,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000672,level element,CFIHOS-30000200,radar level element,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,439,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000672,level element,CFIHOS-30000266,ultrasonic level element,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,440,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000687,level gauge,CFIHOS-30000437,magnetic level gauge,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,441,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000687,level gauge,CFIHOS-30000468,servo tank gauge,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,442,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000677,level switch,CFIHOS-30000677,level switch,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,443,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000010,capacitance level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,444,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000404,conductivity level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,445,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000416,differential pressure level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,446,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000034,displacer level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,447,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000126,magnetic level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,448,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000853,nucleonic level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,449,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000460,radar level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,450,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000461,radioactive level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,451,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000646,level transmitter,CFIHOS-30000484,ultrasonic level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,452,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000601,life boat,CFIHOS-30000601,life boat,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,453,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000114,life buoy,CFIHOS-30000114,life buoy,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,454,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000115,life buoy light,CFIHOS-30000115,life buoy light,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,455,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000899,life jacket,CFIHOS-30000899,life jacket,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,456,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000116,life raft,CFIHOS-30000116,life raft,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,457,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000117,lifting beam,CFIHOS-30000117,lifting beam,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,458,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000118,lifting cap,CFIHOS-30000118,lifting cap,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,459,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000622,lifting jack,CFIHOS-30000622,lifting jack,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,460,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000584,lifting lug,CFIHOS-30000584,lifting lug,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,461,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000944,lightning arrestor,CFIHOS-30000944,lightning arrestor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,462,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000119,line blind,CFIHOS-30000119,line blind,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,463,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000900,line throwing appliance,CFIHOS-30000900,line throwing appliance,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,464,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000844,linear polarization resistance element,CFIHOS-30000844,linear polarization resistance element,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,465,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000981,lintel,CFIHOS-30000981,lintel,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,466,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000120,liquid composition analyser,CFIHOS-30000120,liquid composition analyser,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,467,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000121,liquid detector,CFIHOS-30000121,liquid detector,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,468,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000123,load cell,CFIHOS-30000123,load cell,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,469,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000602,loading arm,CFIHOS-30000602,loading arm,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,470,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000982,local access equipment,CFIHOS-30000982,local access equipment,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,471,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000124,logic cap,CFIHOS-30000124,logic cap,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,472,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001020,long-stroke pumpjack,CFIHOS-30001020,long-stroke pumpjack,Required by owner-operators,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,473,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000436,loudspeaker,CFIHOS-30000436,loudspeaker,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,474,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000125,louvre,CFIHOS-30000125,louvre,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,475,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000356,low-pass filter,CFIHOS-30000356,low-pass filter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,476,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000541,lubrication system,CFIHOS-30000541,lubrication system,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,477,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000357,luminaire,CFIHOS-30000357,luminaire,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,478,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000983,lute sample point,CFIHOS-30000983,lute sample point,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,479,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000437,magnetic level gauge,CFIHOS-30000437,magnetic level gauge,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,480,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000126,magnetic level transmitter,CFIHOS-30000126,magnetic level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,481,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000648,manhole,CFIHOS-30000496,pipe,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,482,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000308,manifold,CFIHOS-30000308,manifold,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,483,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000127,manual call point,CFIHOS-30000127,manual call point,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,484,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000128,manual control switch,CFIHOS-30000128,manual control switch,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,485,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000847,manual switch,CFIHOS-30000847,manual switch,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,486,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000807,ball valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,487,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000808,block and bleed valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,488,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000810,butterfly valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,489,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000812,choke valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,490,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000818,diaphragm valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,491,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000822,double block and bleed valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,492,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000825,eccentric rotating disc valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,493,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000838,gate valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,494,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000840,globe valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,495,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000850,multiport valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,496,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000852,needle valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,497,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000860,plug valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,498,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000649,manual valve,CFIHOS-30000866,slide valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,499,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000901,manway,CFIHOS-30000496,pipe,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,500,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000130,mast,CFIHOS-30000130,mast,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,501,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000131,mechanical connector,CFIHOS-30000131,mechanical connector,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,502,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000438,mechanical positioner,CFIHOS-30000438,mechanical positioner,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,503,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000542,mechanical seal,CFIHOS-30000542,mechanical seal,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,504,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000903,meteorological equipment,CFIHOS-30000903,meteorological equipment,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,505,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000945,meteorological sensor,CFIHOS-30000945,meteorological sensor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,506,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000132,meter prover,CFIHOS-30000132,meter prover,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,507,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000904,metering station,CFIHOS-30000904,metering station,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,508,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000133,microphone,CFIHOS-30000133,microphone,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,509,source_reference_record,source_reference_record_unreviewed
